id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
27239293,Main Area of Shibuya! 5 mins to Shibuya cross S303,30451776,Emily,Shibuya Ku,35.65868,139.69551,Entire home/apt,10007,1,50,2019-06-20,4.62,16,0
27239378,Near Shibuya Crossing & JR Station 5min S401,30451776,Emily,Shibuya Ku,35.65923,139.69379,Entire home/apt,10007,1,41,2019-06-16,4.06,16,8
27239454,Center of Shibuya! 5 mins to Shibuya cross S402,30451776,Emily,Shibuya Ku,35.65943,139.69508,Entire home/apt,10007,1,59,2019-06-23,5.32,16,0
27239504,[S3B] Shinjuku/Shin-Okubo 5 min Newly Renovated,20957992,Cookie,Shinjuku Ku,35.70199,139.70879,Entire home/apt,18507,2,13,2019-06-17,1.57,13,204
27239573,Cental Shibuya! Spacious House for 5 People! S404,30451776,Emily,Shibuya Ku,35.65928,139.69381,Entire home/apt,10007,1,44,2019-06-22,4.16,16,0
27242581,"New★Comfort near St,渋谷3m,ShibuyaSt.4m,表参道7m WiFi#3",205183230,Iori,Setagaya Ku,35.64204,139.66719,Entire home/apt,10975,2,39,2019-06-01,3.62,5,160
27242957,[ADT1B] 2-min to Sta. Shinjuku!! 1K,131153156,Cookie,Shinjuku Ku,35.70036,139.70796,Entire home/apt,14849,2,7,2019-05-22,1.06,4,181
27243109,2min Ikebukuro/Free Pocket WiFi/convenient!,205183230,Iori,Toshima Ku,35.73292,139.70784,Entire home/apt,19799,2,27,2019-05-26,2.48,5,156
27243920,◆Free WIFI◆Shinjuku 3min! Modern  Room#2,205183230,Iori,Shibuya Ku,35.68557,139.67825,Entire home/apt,24748,1,37,2019-06-01,3.45,5,169
27249421,GREAT ACCESS TO SHIBUYA/SHINJUKU/AIRPORT PICK UP,37562047,Kazutaka&Megumi,Shibuya Ku,35.68649,139.68136,Entire home/apt,26900,2,36,2019-06-21,3.93,2,188
27262792,2 min to Shinjuku Sta. by train / 6 ppl / Wi-fi,83405955,Kimura,Shibuya Ku,35.68524,139.67854,Entire home/apt,9039,1,27,2019-06-07,2.53,7,82
27263971,"6mins to Akihabara sta,Cozy&Modern&New hotel roomA",205373221,Ficus,Chiyoda Ku,35.70338,139.7703,Entire home/apt,11513,2,32,2019-06-03,3.21,8,57
27264219,東京3站 JR地鐵雙站錦系町站/兩國站 晴空館一房1LDK新建電梯大樓 近skytree淺草上野,200951335,Haruka,Sumida Ku,35.6976,139.80731,Entire home/apt,9469,2,21,2019-06-08,2.05,10,51
27265726,1 min￫sta. Near Shinjuku+free WIFI. Max 4 ppl#2,205391083,Yuriko,Shinjuku Ku,35.68763,139.71829,Entire home/apt,13988,1,10,2019-06-04,1.03,3,71
27266769,1min walk￫Sta.Near Shinjuku+free WIFI.Max 4 ppl.#3,205391083,Yuriko,Shinjuku Ku,35.68931,139.71823,Entire home/apt,13988,1,13,2019-06-23,1.34,3,81
27266910,1min walk￫Sta.Near Shinjuku+free WIFI. Max4 ppl#4,205391083,Yuriko,Shinjuku Ku,35.68935,139.71887,Entire home/apt,13988,1,15,2019-06-10,1.51,3,76
27268291,Good old! Modern Room for 5 people in bunkyo blanc,48942554,Suzuki & Sam & Ken,Bunkyo Ku,35.72334,139.75498,Private room,7962,1,21,2019-06-01,2,2,13
27268652,[ADT2B] 2-min to Sta. Shinjuku!! 1K,131153156,Cookie,Shinjuku Ku,35.70263,139.69605,Entire home/apt,14849,2,16,2019-06-21,2.39,4,219
27268738,[ADT2C] 2-min to Sta. Shinjuku!! 1K,131153156,Cookie,Shinjuku Ku,35.7017,139.70812,Entire home/apt,14849,2,18,2019-06-21,2.27,4,215
27269180,Free Wifi!Near Shinjuku&Ueno 12ppl stay#HM05,196271492,Takumi,Nakano Ku,35.69461,139.66913,Entire home/apt,44977,1,4,2019-02-20,0.63,7,8
27270185,4 min to Shinjuku Sta. by train / 4 ppl / Wi-fi,83405955,Kimura,Shibuya Ku,35.68467,139.67965,Entire home/apt,7532,1,22,2019-05-30,2.04,7,110
27270900,"新築优雅小屋,板桥车站1分钟,直达池袋新宿渋谷,免费Wi-Fi,独立套房《ｴｽﾎﾟﾜｰﾙｻｸﾗ》",204904487,陽子,Kita Ku,35.74683,139.72142,Entire home/apt,7640,1,20,2019-05-03,1.85,1,332
27275449,Modern Japanese-Style Double Room in bunkyo blanc,48942554,Suzuki & Sam & Ken,Bunkyo Ku,35.72299,139.7547,Private room,6026,1,24,2019-06-15,2.29,2,24
27280677,JR大塚駅より徒歩7分☆東京人気観光地ｱｸｾｽ良好☆家族最適☆無料WIFIあり,126434559,Toki,Toshima Ku,35.73483,139.72397,Entire home/apt,18830,2,23,2019-06-13,2.12,5,239
27281463,SHIBUYA QCQC STUDIO : big balcony : 3mins ST,771694,Lp,Shibuya Ku,35.66027,139.69526,Entire home/apt,13881,3,37,2019-06-10,3.43,7,330
27290804,▼Shinjuku Opening sale▼3min from station / Wifi:),38092840,Sayaka  &    Riku,Shinjuku Ku,35.69101,139.68775,Entire home/apt,27008,2,27,2019-05-20,2.48,16,194
27291037,8分钟到达涩谷 最多可容纳6人 宽敞时尚Beauty-House 202,205594720,Zhang,Setagaya Ku,35.66336,139.66204,Private room,17969,2,17,2019-05-23,1.6,4,336
27291362,8分钟到达涩谷 最多可容纳13人 宽敞时尚Beauty-House 101,205594720,Zhang,Setagaya Ku,35.66367,139.66166,Entire home/apt,34970,2,19,2019-05-04,1.82,4,336
27292508,!!!Summer SALE!!! Ikebukuro Brilliant IK1-101,162218189,Tosaya,Toshima Ku,35.73816,139.71443,Entire home/apt,20014,1,47,2019-06-24,4.34,23,238
27292958,【Shinjuku Area】7min from station/Wifi/Cozy Room,66762155,Akino,Shinjuku Ku,35.68696,139.68709,Entire home/apt,27008,2,22,2019-05-25,2.11,3,73
27294108,Near Shinjuku! Free Wi-Fi/ Japanese Room(7 ppl),13331085,Akiko,Suginami Ku,35.70522,139.61375,Entire home/apt,24963,2,33,2019-05-28,3.03,12,81
27295047,15min to Shinjuku/ Free Wi-Fi/ Japanese Room(7ppl),13331085,Akiko,Suginami Ku,35.70454,139.61371,Entire home/apt,24963,2,25,2019-06-08,2.29,12,149
27295172,15min to Shinjuku/ Free Wi-Fi/Japanese Room(7ppl),13331085,Akiko,Suginami Ku,35.70364,139.6137,Entire home/apt,24963,2,25,2019-05-25,2.29,12,154
27295875,15min to Shinjuku/ Free Wi-Fi/Japanese Room(7ppl),13331085,Akiko,Suginami Ku,35.70392,139.61211,Entire home/apt,24963,2,28,2019-05-23,2.57,12,142
27297274,★Sato san's Rest ~dormitory room~,119542101,Nana & Yuta,Arakawa Ku,35.73294,139.78869,Shared room,3013,1,6,2019-03-26,0.63,14,244
27302162,【Shinjuku Area】7min from station/Wifi/Cozy Room,66762155,Akino,Shinjuku Ku,35.68763,139.68696,Entire home/apt,27008,2,25,2019-06-11,2.31,3,87
27312952,15 Renovated cool apartmentｰSakura viewｰUeno 6mins,199132127,Kimiko,Arakawa Ku,35.73336,139.7633,Entire home/apt,14957,2,37,2019-06-15,3.57,12,22
27313435,21 Renovated big apartmentｰSakura viewｰUeno 6min,199132127,Kimiko,Arakawa Ku,35.73361,139.76505,Entire home/apt,14957,2,31,2019-06-07,3.02,12,19
27313476,"Shinjuku designer's Apt, Spacious 2BR, Tokyo 4",202650064,Shiro,Shinjuku Ku,35.70037,139.70418,Entire home/apt,23027,1,32,2019-06-12,3.3,5,104
27313513,SHINOBY'S INN 中野新橋/2 minutes by walk/3 bedrooms,204098414,さくら,Nakano Ku,35.69077,139.67487,Entire home/apt,14957,2,8,2019-05-19,0.82,1,337
27313660,41 Renovated clean apartmentｰSakura viewｰUeno 6min,199132127,Kimiko,Arakawa Ku,35.73399,139.76483,Entire home/apt,14957,2,27,2019-06-12,2.56,12,59
27313814,43 Renovated clean apartmentｰSakura viewｰUeno 6min,199132127,Kimiko,Arakawa Ku,35.73392,139.76485,Entire home/apt,14957,2,32,2019-06-13,3,12,36
27313931,"Shinjuku designer's apt, Spacious 2BR, Tokyo 2",202650064,Shiro,Shinjuku Ku,35.70174,139.70385,Entire home/apt,24963,1,27,2019-06-13,2.48,5,39
27313943,47 Beautiful apartmentｰSakura viewｰUeno 6min,199132127,Kimiko,Arakawa Ku,35.73512,139.76499,Entire home/apt,14957,2,34,2019-06-12,3.19,12,27
27314257,①Retro 2BR JPN apartment w/ gardenｰIkebukuro area,199132127,Kimiko,Nerima Ku,35.74829,139.66516,Entire home/apt,12051,2,25,2019-06-13,2.46,12,85
27314484,③Nostalgic JPN apt w/ garden direct to Shibuya,199132127,Kimiko,Nerima Ku,35.74652,139.66594,Entire home/apt,12051,2,30,2019-04-23,2.74,12,120
27314615,⑤Nostalgic JPN apt w/ garden direct to Shibuya,199132127,Kimiko,Nerima Ku,35.74796,139.66599,Entire home/apt,12051,2,17,2019-06-13,1.8,12,102
27315121,安心小屋201/Apartment with  toilet and bathroom /Wi-Fi,178723128,Tingting,Itabashi Ku,35.77461,139.64837,Entire home/apt,7962,1,14,2019-06-24,1.33,4,54
27316196,安心小屋101 Apartment with toilet and bathroom/Wi-Fi/,178723128,Tingting,Itabashi Ku,35.77268,139.64693,Private room,14957,1,11,2019-05-27,1.02,4,64
27319025,Oak hostel Sakura-Standard Single Room,193390163,洋佑,Sumida Ku,35.70822,139.81592,Private room,5918,1,71,2019-06-24,6.68,8,337
27323300,LOCAL Tokyo life! 2 tatami rooms☃️,151835978,Zia,Adachi Ku,35.74605,139.81017,Entire home/apt,13020,1,18,2019-05-06,1.99,6,260
27339464,Monthly Rental Tokyo -First Choice Sakurashinmachi,4838043,Robert,Setagaya Ku,35.63321,139.65213,Entire home/apt,4950,30,1,2018-09-30,0.11,25,235
27339518,!!!Summer SALE!!!♪ Ikebukuro Brilliant IK1- 201,162218189,Tosaya,Toshima Ku,35.73748,139.71456,Entire home/apt,20014,1,30,2019-06-07,2.77,23,278
27339727,!!!Summer SALE!!!♪ Ikebukuro Brilliant IK1-301,162218189,Tosaya,Toshima Ku,35.73856,139.714,Entire home/apt,20014,1,31,2019-06-07,2.86,23,234
27340028,!!!Summer SALE!!!♪Ikebukuro Brilliant IK1-401,162218189,Tosaya,Toshima Ku,35.73842,139.7146,Entire home/apt,20014,1,26,2019-05-27,2.42,23,259
27342489,誠道館  201/静かで出入り自由な完全個室(専用ﾊﾞｽ･ﾄｲﾚ),17694529,Hisao,Arakawa Ku,35.72732,139.78275,Entire home/apt,2475,1,56,2019-06-12,5.44,5,8
27342703,204_BUREAU渋谷/Harajuku Spacious&Clean room for 3!,190725239,Bureau,Shibuya Ku,35.66337,139.69918,Entire home/apt,16033,1,12,2019-02-24,1.57,3,0
27342921,301_BUREAU渋谷/Harajuku Spacious&Clean room for 4!,190725239,Bureau,Shibuya Ku,35.66339,139.69938,Entire home/apt,20014,1,16,2019-02-27,2.1,3,0
27343536,401_BUREAU渋谷/Harajuku Spacious&Clean room for 4!,190725239,Bureau,Shibuya Ku,35.66456,139.69924,Entire home/apt,20982,1,5,2019-01-17,0.7,3,0
27344314,!!!Summer SALE!!!♪Ikebukuro Brilliant IK1-103,162218189,Tosaya,Toshima Ku,35.73867,139.71387,Entire home/apt,20014,1,38,2019-06-25,3.63,23,246
27344537,3min to JR stn#NearUenoEasyAccess#Max6(6F),203426617,靖幸,Taito Ku,35.72308,139.77912,Entire home/apt,16033,2,46,2019-06-18,4.34,4,121
27344970,3min to JR stn#NearUenoEasyAccess#Max6 (7F),203426617,靖幸,Taito Ku,35.72161,139.77877,Entire home/apt,16033,2,44,2019-06-14,4.22,4,69
27345032,!!!Summer SALE!!!♪ Ikebukuro Brilliant IK1-402,162218189,Tosaya,Toshima Ku,35.73814,139.71454,Entire home/apt,20014,2,16,2019-06-25,2.13,23,226
27345320,!!!Summer SALE!!!♪Ikebukuro Brilliant IK1-202,162218189,Tosaya,Toshima Ku,35.738,139.7148,Entire home/apt,20014,1,49,2019-06-03,4.54,23,281
27345760,!!!Summer SALE!!!♪Ikebukuro Brilliant IK1-205,162218189,Tosaya,Toshima Ku,35.73876,139.71296,Entire home/apt,20014,1,27,2019-06-11,2.52,23,305
27346787,"43min Narita,Haneda,max:14people/Imabari towel",203206531,Asako,Katsushika Ku,35.7465,139.85476,Entire home/apt,44977,1,32,2019-06-22,3.07,6,314
27348482,SafeCozyClean+1min to Metro SuperHostel 4MIX XXQ3,173893446,Yoko,Minato Ku,35.65721,139.7441,Shared room,13988,1,2,2019-04-17,0.33,23,180
27349558,Free Wifi/Easy Access! 3min Kichijoji Stn #44(B47),30451776,Emily,Musashino Shi,35.70081,139.57788,Entire home/apt,13020,1,46,2019-06-22,4.22,16,109
27349885,Free Wifi/Easy Access! 3min Kichijoji Stn #43(B46),30451776,Emily,Musashino Shi,35.70137,139.57823,Entire home/apt,12051,1,42,2019-06-21,4.53,16,168
27350666,!!!Summer SALE!!!♪Ikebukuro Brilliant IK1-203,162218189,Tosaya,Toshima Ku,35.738,139.71452,Entire home/apt,20014,1,49,2019-06-15,4.61,23,292
27353244,"New!! Luxury Apartment Ikebukuro, 7min to Shinjuku",199874031,Chie,Toshima Ku,35.72479,139.70912,Entire home/apt,12805,4,29,2019-05-17,2.97,6,14
27371629,Kichijoji 1Bed small room with your pet(dog),201639651,Reika,Musashino Shi,35.71342,139.57256,Private room,3443,1,8,2019-02-23,0.75,1,0
27372568,11mins to Fussa station by train and 6mins walk!,13465066,Tomoyuki&Maki,Akishima Shi,35.70489,139.38042,Entire home/apt,3874,4,8,2019-06-07,2.02,2,47
27372965,♪ Roppongi ♪2mins walk to sta ♪Free Wifi♪,205423589,Maki,Minato Ku,35.66197,139.73827,Entire home/apt,34970,1,24,2019-06-09,2.25,1,171
27374554,!!!Summer SALE!!!♪Ikebukuro Brilliant IK1-302,162218189,Tosaya,Toshima Ku,35.73692,139.71294,Private room,12051,1,31,2019-06-20,2.91,23,30
27374748,!!!Summer SALE!!!♪Ikebukuro Brilliant IK1-303,162218189,Tosaya,Toshima Ku,35.73737,139.71416,Entire home/apt,20014,1,52,2019-06-22,4.84,23,277
27375123,!!!Summer SALE!!!♪ Ikebukuro Brilliant IK1-305,162218189,Tosaya,Toshima Ku,35.73799,139.71409,Entire home/apt,20014,1,44,2019-06-17,4.19,23,289
27376548,"Port House Shibuya
(Double room2)",180279177,Yui,Shibuya Ku,35.6784,139.67686,Private room,16033,1,19,2019-06-17,1.94,10,186
27376549,"Port House Shibuya
(Twin room1)",180279177,Yui,Shibuya Ku,35.67682,139.67654,Private room,16033,1,18,2019-06-16,2.01,10,188
27376550,Port House Shibuya (Twin room2),180279177,Yui,Shibuya Ku,35.6783,139.67778,Private room,16033,1,29,2019-05-18,2.92,10,180
27377576,"SoraTerrace Tokyo,  2 minutes by foot from station",32251392,Taiju,Nishitokyo Shi,35.73057,139.56717,Private room,4089,1,6,2019-05-01,0.57,3,89
27378720,★New★PDO INN Coffee & Open-air bath on the roof,206340329,Rintaro,Toshima Ku,35.73335,139.69666,Private room,12051,1,46,2019-06-18,4.58,1,307
27378784,MonthHOYO東京Shibuya#206+wifi/10min from Shibuya Sta,203203154,Yasu,Shibuya Ku,35.6579,139.69524,Entire home/apt,4089,23,5,2019-01-23,0.54,19,186
27379134,Gotanda Station 4 min (long-term rental),6504053,Bryan,Shinagawa Ku,35.62614,139.7198,Entire home/apt,13020,28,2,2019-05-22,0.51,3,117
27379373,[3PAX]IkebukuroArea/3minJRsta/PocketWiFi/,205599007,美穂,Toshima Ku,35.73122,139.72606,Entire home/apt,7962,1,22,2019-06-11,2.14,1,79
27381329,New Era sale♪ Big house for groups @Ikebukuro KS-1,206353441,Hazuki,Toshima Ku,35.72398,139.71115,Entire home/apt,99962,1,28,2019-06-02,2.75,1,104
27382067,#1 Ikebukuro 2min! Cozy&Sunny Room/Free Mob. Wifi,206352238,ICHIRO And YUKKO,Toshima Ku,35.7251,139.71482,Entire home/apt,13773,1,39,2019-06-18,3.85,3,135
27384268,#2 Ikebukuro 2min! Cozy&Sunny Room/Free Mob. Wifi,206352238,ICHIRO And YUKKO,Toshima Ku,35.72513,139.71572,Entire home/apt,13773,1,40,2019-06-20,4.05,3,184
27385797,Near Asakusa Ueno#5min #2 storey building #2层楼小复式,205906665,Anna,Katsushika Ku,35.71665,139.85632,Entire home/apt,19799,1,2,2019-01-16,0.34,11,0
27405713,Domi (1) · Mika`House Asakusa area,82006876,Mika,Taito Ku,35.72804,139.79214,Shared room,3013,1,16,2019-06-10,2.26,6,161
27406930,"｢Rs,102｣★许可★車站步行7min公寓/浅草上野秋叶原电车1min/固定Wi-Fi中文OK",62214812,Riku.,Taito Ku,35.70411,139.78476,Entire home/apt,9792,2,32,2019-06-07,2.99,8,30
27407318,Chic Apartment in Shinjuku / 5 min to Sta 2F,206355112,Naoko,Shinjuku Ku,35.6967,139.71305,Entire home/apt,50035,1,31,2019-06-25,3.6,2,79
27407453,Modern Chic Apt in Shinjuku/ 5 min to Sta 3F,206355112,Naoko,Shinjuku Ku,35.69732,139.71125,Entire home/apt,20014,1,29,2019-06-25,3.33,2,74
27407919,5min to station ! TSUKIJI area 2-1t,48474638,陳,Chuo Ku,35.66834,139.77949,Entire home/apt,10007,1,33,2019-05-18,3.15,41,19
27408143,1-minute walk from Roppongi Station. Single Room,206537226,ｻﾞ･ﾋﾞｰ六本木,Minato Ku,35.66391,139.73401,Private room,9039,1,19,2019-05-27,2.15,9,298
27408771,"1-minute walk from Roppongi Sta,  Superior Single",206537226,ｻﾞ･ﾋﾞｰ六本木,Minato Ku,35.66283,139.73329,Private room,10975,1,16,2019-06-03,1.71,9,325
27409087,HOYO東京Nezu#201/3min from Subway sta. +Pocket Wifi,198552582,Masa,Bunkyo Ku,35.71865,139.76456,Entire home/apt,17216,2,25,2019-05-06,2.48,61,105
27409705,"1-minute walk from Roppongi Sta,  Superior Double",206537226,ｻﾞ･ﾋﾞｰ六本木,Minato Ku,35.66416,139.7343,Private room,13020,1,31,2019-05-28,3.42,9,334
27409965,HOTEL TAGAWA  C #2 (Only Adult),86865477,Tim,Taito Ku,35.72126,139.78053,Private room,24425,1,0,,,5,0
27410197,"1-minute walk from Roppongi Sta,Deluxe Double Room",206537226,ｻﾞ･ﾋﾞｰ六本木,Minato Ku,35.66266,139.73424,Private room,21951,1,3,2018-12-09,0.29,9,315
27410216,"1-minute walk from Roppongi Sta,Superior Plus Twin",206537226,ｻﾞ･ﾋﾞｰ六本木,Minato Ku,35.66394,139.73309,Private room,14957,1,2,2019-03-01,0.25,9,307
27410894,"1-minute walk from Roppongi St,  Deluxe Plus Twin",206537226,ｻﾞ･ﾋﾞｰ六本木,Minato Ku,35.66308,139.73473,Private room,18507,1,0,,,9,307
27411303,Ui GUEST HOUSE - Ai ROOM,188451168,Kaneda,Shinjuku Ku,35.72318,139.67701,Private room,6779,2,26,2019-05-28,2.48,2,128
27412743,5 mins Sta Cozy house in Shijuku #103,196525658,Akari,Shinjuku Ku,35.68858,139.68612,Entire home/apt,4519,2,38,2019-06-21,3.62,4,181
27413381,Shinjuku ranking No.1☆SAKURA☆room.1☆3 min station,206592370,Hiromi,Shinjuku Ku,35.68774,139.71775,Private room,2152,1,44,2019-06-05,4.51,14,70
27414522,5 mins Sta Cozy house in Shijuku #104,196525658,Akari,Shinjuku Ku,35.68868,139.68756,Entire home/apt,4519,2,41,2019-06-22,3.93,4,222
27414676,5 mins Sta Cozy house in Shijuku #105,196525658,Akari,Shinjuku Ku,35.68871,139.68778,Entire home/apt,4519,2,40,2019-06-17,3.85,4,218
27414846,5 mins Sta Cozy house in Shijuku #107,196525658,Akari,Shinjuku Ku,35.68812,139.68597,Entire home/apt,4519,2,40,2019-06-21,3.83,4,175
27415637,"1-minute walk from Roppongi Sta,  Deluxe Twin Room",206537226,ｻﾞ･ﾋﾞｰ六本木,Minato Ku,35.66325,139.7328,Private room,16463,1,0,,,9,307
27415921,"1-minute walk from Roppongi Sta,  Deluxe Plus Twin",206537226,ｻﾞ･ﾋﾞｰ六本木,Minato Ku,35.66259,139.73425,Private room,22489,1,2,2019-04-14,0.34,9,307
27415996,"1-minute walk from Roppongi Sta,Deluxe Plus Double",206537226,ｻﾞ･ﾋﾞｰ六本木,Minato Ku,35.66265,139.73479,Private room,18507,1,0,,,9,0
27420162,Oak hostel Sakura-Deluxe Double Room,193390163,洋佑,Sumida Ku,35.70655,139.81473,Private room,8931,1,22,2019-05-08,2.23,8,314
27420986,Oak hostel Sakura-Economy Single Room,193390163,洋佑,Sumida Ku,35.70852,139.81612,Private room,5703,1,39,2019-06-21,3.87,8,328
27421182,Oak hostel Sakura-Standard Double Room,193390163,洋佑,Sumida Ku,35.70868,139.8148,Private room,7855,1,7,2019-04-18,0.75,8,315
27421627,Oak hostel Sakura-Bunk Bed in Mixed Dormitory,193390163,洋佑,Sumida Ku,35.70781,139.814,Shared room,2475,1,27,2019-06-22,2.62,8,158
27421720,Oak hostel Sakura-Bunk Bed in Female Dormitory,193390163,洋佑,Sumida Ku,35.7084,139.81613,Shared room,2475,1,8,2019-06-06,0.93,8,206
27422278,Oak hostel Sakura-Twin Room with Bunk Bed,193390163,洋佑,Sumida Ku,35.70706,139.81405,Private room,6886,1,47,2019-06-24,4.53,8,326
27424273,Shinjuku ranking No.1☆SAKURA☆room.3☆3 min station,206592370,Hiromi,Shinjuku Ku,35.68691,139.71834,Private room,2152,1,53,2019-05-30,4.88,14,75
27425318,JR Kamada STA 10 min!2LDK!Up to 9PP!Handa Airport!,63959988,Yong,Ota Ku,35.56947,139.71139,Entire home/apt,24963,2,0,,,3,59
27436618,L11401  Room 8 mins from Shibuya Crossing!,93955213,Shinya (And Bella),Shibuya Ku,35.65878,139.69574,Entire home/apt,14957,7,35,2019-06-24,3.98,7,53
27438000,Newly built!Easy access in Tokyo!Max5!+P-wifi!#3,194644352,Daigo,Sumida Ku,35.70741,139.81428,Private room,16248,1,38,2019-06-15,3.7,4,168
27438378,許可あり!@SHINJUKU歌舞伎町 [中文ok! ]FreeWi-Fi 買い物夜遊びに最適!,206357380,Miki,Shinjuku Ku,35.69574,139.70689,Entire home/apt,9469,1,32,2019-06-23,3.13,2,50
27438791,★ 4mins walk to Yamanoteline Komagome St.,206781791,Harumi,Toshima Ku,35.73886,139.74719,Entire home/apt,40028,1,30,2019-06-18,3.56,1,161
27438979,Coupon Present★Popular guest house/JRTabata St#T11,152255644,Ikidane House,Kita Ku,35.73668,139.7594,Private room,6994,1,31,2019-06-14,3.23,18,305
27439553,New building #201~OHANA TOKYO HOUSE~,91758240,Maiko,Adachi Ku,35.78285,139.76012,Private room,4304,1,39,2019-06-13,3.69,13,60
27439933,許可有!@池袋駅徒歩圏内2房1厅中文ok! 和室有Ikebukuro FreeWi-Fi (50㎡),206357380,Miki,Toshima Ku,35.73704,139.7125,Entire home/apt,13020,1,38,2019-06-24,3.77,2,53
27441873,☆Family room☆Kids are free.Close to station.AS875,120055085,Take & Yayoi,Sumida Ku,35.68849,139.80547,Entire home/apt,23995,2,29,2019-06-23,2.74,2,160
27442323,"Tabata guests house, private room #T12",152255644,Ikidane House,Kita Ku,35.73791,139.75992,Private room,10007,1,2,2018-12-02,0.21,18,320
27442464,Friendly guest house near JR Tabata Station#T21,152255644,Ikidane House,Kita Ku,35.73802,139.7609,Private room,10007,1,5,2019-04-20,0.61,18,309
27442512,Coupon Present★Tokyo Guest house/JR Yamanote #T22,152255644,Ikidane House,Kita Ku,35.73736,139.76132,Private room,10007,1,12,2019-04-30,1.2,18,327
27442620,Friendly guest house near JR Tabata Station#T23,152255644,Ikidane House,Kita Ku,35.73807,139.75952,Private room,10007,1,9,2019-05-24,1.21,18,327
27442660,Coupon Present★Tokyo guest house/JR Tabata St#T24,152255644,Ikidane House,Kita Ku,35.73867,139.76117,Private room,10007,1,8,2019-04-04,0.81,18,332
27443477,[LICENSED] Mika`House Dormitory 2 (Asakusa Area),82006876,Mika,Taito Ku,35.72593,139.79215,Shared room,3013,1,17,2019-06-10,2.1,6,166
27443596,Juyoh Hotel Single Room with High-Bed and Shared B,205162345,Juyoh Hotel,Taito Ku,35.72789,139.80154,Private room,3228,1,61,2019-06-17,6.78,5,299
27443950,Japanese-Style Standard Single Room with TV,205162345,Juyoh Hotel,Taito Ku,35.72598,139.80145,Private room,3551,1,111,2019-06-17,11.94,5,298
27453014,"Shibuya Modern calm room, wooden new house!!",70080836,Tatsuya,Shibuya Ku,35.66472,139.68854,Entire home/apt,10007,1,38,2019-06-12,3.93,1,45
27456293,Shinjuku ranking No.1☆SAKURA☆room.2☆3 min station,206592370,Hiromi,Shinjuku Ku,35.68565,139.71699,Private room,2152,1,56,2019-06-13,5.35,14,0
